long,lat,boron,nitrogen,phos,potas,pH,zinc,clay,OM,Sand,Silt,Rainfall,Temp,Elevation,Slope,nearest_rainfall,Water,Road,LULC_Code
83.87673,28.30425,0.604684,0.16988,69.3704071,212.3231201,5.5879569,1.952668,11.9227686,3.5868142,42.0716743,44.7764168,2329.48999,18.3677006,2580,54.6991463,147.8683014,2527.615967,30,4
83.88393,28.30425,0.6157847,0.1651946,46.8512459,199.4555817,5.5285859,1.7878129,11.3343811,3.47735,42.7902031,44.5913887,2322.320068,16.4095993,2580,43.9170074,318.1798401,1990.101563,134.1640778,11
83.89112,28.30425,0.6171101,0.1596795,56.6882668,194.276474,5.5831275,1.897222,11.3913136,3.3967855,42.0993042,46.1210022,2313.800049,14.6963997,2580,32.4203186,291.3092957,1370.792236,300,4
83.89831,28.30425,0.6341909,0.1618395,48.354435,191.509552,5.5278311,1.7289267,11.4357262,3.2903631,42.0420952,45.2070999,2303.709961,15.0748997,2580,17.6946793,296.5650635,760.3787231,108.1665421,4
83.90551,28.30425,0.6936799,0.1590869,60.9822884,191.2382507,5.5721498,1.9960134,11.547761,3.260329,42.0218201,46.0646057,2292.399902,15.0697002,2580,2.5878267,201.8014069,613.0369263,692.6037598,4
83.9127,28.30425,0.6941279,0.1512148,54.6435776,181.5298004,5.7027421,1.9614892,12.6414938,3.0037999,43.2516022,43.0372849,2279.659912,14.2489004,3011,17.0844479,145.0079803,240.4528656,1382.931641,4
83.91989,28.30425,0.6776403,0.1522591,39.6859894,169.1912842,5.6067791,1.9311589,12.4320698,2.9948485,42.5868607,44.1819649,2265.969971,11.6089001,3278,29.7366295,291.0979614,170.0258484,977.1898193,4
83.92708,28.30425,0.6645737,0.1494702,36.4015579,180.2951508,5.7121625,1.6968828,13.7833271,2.889437,43.0051689,41.3371696,2251.120117,10.6555004,3362,33.9301987,273.5763245,340.0516968,284.6049805,10
83.93428,28.30425,0.6625602,0.1452809,37.1556358,164.47229,5.8183341,1.8542941,14.5164289,2.8648937,44.0070267,40.9960442,2247.229981,13.3059998,3298,34.1455994,167.8557281,701.0345459,295.4657288,11
83.94147,28.30425,0.6586672,0.1430401,39.3488197,177.6401825,5.835062,1.7640934,13.1424589,2.6783152,44.8498268,40.7900162,2247.229981,12.9609003,2928,31.4012012,108.4349518,240.4528656,941.5412598,11
83.94866,28.30425,0.6562064,0.1387731,42.6831131,181.7072906,5.6853843,1.7812581,12.8553457,2.8252072,47.4343605,39.0017509,2247.229981,14.1445999,2403,29.1951656,345.6506653,240.4528656,1425.236816,4
83.95586,28.30425,0.6345687,0.1504697,50.0621452,191.970932,5.6274977,2.0090487,12.9299679,3.0002987,46.7548828,40.0972633,2247.229981,14.5614004,2523,22.9296989,10.8640594,613.0369263,876.1849365,4
83.96305,28.30425,0.6497259,0.1517664,57.5546989,202.725647,5.6649828,1.7790794,12.4603415,2.9768634,47.3635635,40.2253723,2247.229981,17.9500999,2610,29.2212906,117.7184982,1088.696655,450,11
83.97024,28.30425,0.6664358,0.1618676,57.6195908,185.99617,5.6253347,2.0456283,10.3505383,3.3671718,47.511692,41.0050926,2247.229981,17.9829006,2121,19.6248264,243.4349518,1674.560425,120,11
83.97744,28.30425,0.6614242,0.1717221,71.8450241,213.8560638,5.6200905,2.261343,10.2213879,3.5308249,48.0449333,41.1557655,2247.229981,14.5924997,1613,59.2610512,273.4336243,2312.601563,615.5485229,4
83.98463,28.30425,0.6534534,0.1824051,72.8362732,212.1736908,5.6791129,2.3462803,10.1360235,3.5324376,47.9559479,41.5762825,2247.229981,11.7825003,1563,18.2628822,7.3057594,2969.373779,1243.100952,7
83.99182,28.30425,0.6447238,0.1925429,78.0343246,207.5467377,5.7647901,2.3518605,9.8757172,3.6480615,48.3077126,41.3821487,2247.229981,11.9238997,1962,19.6624355,12.8937445,3801.893555,834.0863037,4
83.99902,28.30425,0.6410546,0.1884755,76.1649933,200.2151337,5.7303958,2.3008153,9.7415829,3.6378629,48.8037796,41.1814232,2186.379883,10.9115,2206,53.8101654,251.5650482,4199.328613,408.0441284,4
84.00621,28.30425,0.6445895,0.1807878,77.3304443,208.853302,5.6361828,2.2895756,9.6907072,3.6389399,48.9100761,40.8196259,2186.379883,10.2147999,2593,31.4072208,287.1895752,4640.802734,690.6518555,4
84.0134,28.30425,0.6500533,0.1725969,77.9319305,215.6224213,5.570457,2.2442946,9.5981846,3.6864643,49.052803,40.3947372,1937.709961,11.6062002,3006,38.0749474,172.3039551,5000.610352,1347.664673,4
84.02059,28.30425,0.6596938,0.1719311,79.2095871,218.6968689,5.5207262,2.2649198,9.5219154,3.7704115,49.2037392,40.2654991,1938.180054,14.0635996,2990,35.1627388,195.1952515,5422.198731,2047.486206,4
84.02779,28.30425,0.6685173,0.173192,77.5897522,210.6959686,5.4991803,2.2336419,9.4881563,3.7324703,49.7723923,40.0295067,1942.479981,19.1608009,2977,11.7388344,136.6365814,5322.650879,2728.02124,4
84.03498,28.30425,0.6772065,0.1742268,76.0871277,202.4743347,5.4822564,2.1965082,9.4509125,3.687603,50.3603897,39.7633743,1950.609985,17.0415993,3391,14.8390198,60.5928116,4724.148926,2852.367432,4
84.04217,28.30425,0.685698,0.1753436,75.4021988,195.4418335,5.4697657,2.1714697,9.426733,3.6485069,50.9194603,39.4893646,1962.109985,11.6676998,3225,25.8636913,264.5361633,4012.75415,2720.091797,11
84.04937,28.30425,0.694077,0.1776777,76.0388412,190.3546753,5.4623756,2.1758745,9.4077311,3.6389203,51.4209442,39.2274437,1976.959961,10.8765001,3263,27.8302784,293.9162598,3488.638672,2700,10
84.05656,28.30425,0.7023025,0.1829329,79.1521606,188.5726624,5.470129,2.2268939,9.3359642,3.6874254,51.8133736,39.0445709,1990.930054,8.2397299,3662,41.0195084,230.0882568,3027.224121,2370.759277,7
84.06375,28.30425,0.711933,0.1804561,75.0008316,185.549469,5.3576097,2.1271169,9.6300726,3.613858,51.7782974,37.8609467,1990.930054,11.3733997,3488,22.6912022,79.5922852,2386.426514,2001.249634,10
84.07095,28.30425,0.7164232,0.1577206,59.8764572,200.1602173,4.8994532,2.0894265,10.6866655,3.2659962,50.291893,37.4201431,1990.930054,8.3473902,3361,27.301733,53.5959129,1708.738648,1815.929565,4
84.07814,28.30425,0.6605712,0.1684183,68.2969589,175.1679077,5.3367133,2.201422,9.6041975,3.3612094,52.2897301,37.2586594,1990.930054,10.5583,2898,27.0638695,104.2645111,1020.15509,1806.239136,11
84.08533,28.30425,0.6775062,0.168743,68.7206497,164.4221649,5.3886566,2.3691745,9.5231962,3.314395,52.1804657,37.0879517,1990.930054,11.4884996,2662,23.612711,3.3018656,170.0258484,1667.093262,4
84.09253,28.30425,0.681855,0.1638873,80.3960724,181.9576721,5.4228716,2.0823793,9.6170464,3.2859471,51.4560432,38.305603,1990.930054,11.3572998,2839,35.0619164,33.7850838,340.0516968,1106.345337,11
84.09972,28.30425,0.6769101,0.1674631,86.0565567,175.7620239,5.5082779,2.3178945,9.3095264,3.413625,52.2317085,37.9107399,1990.930054,13.6265001,2656,46.7664108,47.8783684,915.6171875,742.1589966,4
84.10691,28.30425,0.6477249,0.1738006,92.5904694,192.7819824,5.4848399,2.4764831,9.6346092,3.5511963,53.4219208,37.2584915,1990.930054,14.4182997,2676,28.1044998,30.1916237,1567.560913,150,11
84.1141,28.30425,0.6334813,0.1763511,100.2619095,208.0477753,5.4890404,2.5740592,9.9420767,3.658494,53.8008118,37.0871925,1990.930054,17.7761002,2155,38.1227646,67.6865234,2236.34082,366.1966553,4
84.1213,28.30425,0.6233397,0.1768111,106.9362717,214.753418,5.5173087,2.6416898,10.0201912,3.7066081,53.9944382,36.990303,1990.930054,12.3415003,1786,35.990303,206.4170074,2910.373779,335.4101868,4
84.12849,28.30425,0.6152878,0.1774842,112.595665,215.9016113,5.581265,2.6905723,9.9391356,3.7161884,54.0445938,37.0869865,1990.930054,11.2580996,2148,31.3312111,164.8141632,3586.699219,234.3074951,4
84.13568,28.30425,0.608216,0.1777696,118.076767,215.9342651,5.6473436,2.7339823,9.825901,3.7179999,54.087204,37.1792641,1990.930054,11.6703997,2551,42.3607407,168.5866394,4433.731445,42.4264069,4
84.14288,28.30425,0.6017339,0.1777551,123.6474762,216.0976105,5.7083144,2.7819512,9.7111969,3.7208681,54.1898842,37.195343,1990.930054,13.4979,2781,44.8069801,211.8770905,5072.358887,424.2640686,4
84.15007,28.30425,0.595683,0.1774769,129.4369965,216.3746185,5.7618203,2.8346226,9.588377,3.727411,54.3433609,37.1402855,1990.930054,11.5474005,3032,16.8515091,227.2457428,5530.416016,720,4
84.15726,28.30425,0.5899661,0.1769595,135.5423584,216.7380066,5.8069801,2.8925242,9.4520664,3.7386003,54.536953,37.0228577,1990.930054,9.6606197,2908,30.3945637,252.0835571,6030.526856,483.7354736,4
84.16446,28.30425,0.584601,0.1763573,141.8985138,217.1162567,5.8462539,2.957562,9.3000383,3.7513649,54.7757301,36.8483543,1990.930054,8.9882803,2941,21.5340652,212.8450623,6563.085938,313.209198,10
84.17165,28.30425,0.579765,0.1757115,146.3982391,216.8746796,5.8650765,3.0072467,9.1211777,3.7549272,54.9922676,36.6820068,1990.930054,8.9882803,3121,21.5340652,212.8450623,6685.28125,313.209198,11
84.17884,28.30425,0.5757346,0.1753015,149.0383759,215.5202484,5.8623548,3.049644,8.9070797,3.7505133,55.1749344,36.5553322,1990.930054,8.9882803,3364,21.5340652,212.8450623,6805.283203,313.209198,10
84.18604,28.30425,0.575974,0.1729194,133.7266846,207.1557312,5.7375035,2.843914,8.6184273,3.6628711,54.7032318,36.9726753,1990.930054,8.9882803,3350,21.5340652,212.8450623,7045.310059,313.209198,10
84.19323,28.30425,0.5781322,0.1776894,121.619278,200.5066681,5.6176291,2.5977931,8.3667202,3.615418,54.3455353,37.0811234,1990.930054,8.9882803,3379,21.5340652,212.8450623,7303.199219,313.209198,11
83.76884,28.29705,0.4447607,0.1759441,90.868988,203.2192078,5.5517778,2.1262598,13.1135168,3.2627487,43.9025154,43.2922325,2327.389893,13.1587,2871,37.2795219,126.9330673,1452.701538,933.3809814,4
83.77603,28.29705,0.4524357,0.182577,84.2182617,206.8074188,5.4785929,2.1400213,12.8019457,3.5194352,44.3120079,42.9979172,2327.389893,11.6008997,2657,30.4558792,132.6862793,1360.206787,270,4
83.78322,28.29705,0.4681725,0.1808227,77.2879028,153.327652,5.3564878,1.7565123,11.1009817,3.6436491,43.0284882,43.3049202,2327.389893,12.1049995,2429,35.5037384,180,1452.701538,123.6931686,4
83.79042,28.29705,0.50945,0.1773475,70.4096222,176.4927673,5.4004431,1.8015214,11.2701168,3.7515604,41.7052269,44.3258514,2327.389893,12.7971001,2311,19.2356339,93.4473877,1807.399536,30,4
83.79761,28.29705,0.542327,0.1795889,71.6395721,174.7538757,5.3596292,1.8857027,12.284627,3.5753233,42.6776924,43.6934013,2327.389893,13.3270998,2090,15.3002195,20.6589108,2416.52124,0,4
83.8048,28.29705,0.564168,0.1851103,74.3432007,188.3720703,5.418757,2.0404229,11.5854778,3.6326685,43.1386147,43.4631462,2327.389893,16.4428005,1759,17.9506664,53.4269676,2925.235352,0,4
83.812,28.29705,0.5801743,0.1876183,72.8147583,207.4967194,5.5111284,1.9271543,11.824975,3.8249393,42.8698502,44.5218735,2329.48999,17.5056992,1728,18.6545162,55.1246719,3366.340088,60,7
83.81919,28.29705,0.5852882,0.1933528,76.8601074,221.1163788,5.5995474,2.1321073,11.9742069,3.932056,43.1737976,45.1382103,2334.649902,19.8071995,1728,31.6450443,60.6422462,3877.185791,216.3330841,7
83.82638,28.29705,0.5913755,0.1870732,84.0633469,244.5525208,5.5738797,2.1691501,12.0121765,3.7210836,43.6115913,44.506382,2338.689941,17.7280998,1728,28.1206627,285.0183716,4433.731445,234.3074951,7
83.83357,28.29705,0.5915202,0.18805,72.6821213,225.7734528,5.4939423,2.0154924,12.3879118,3.7301216,43.5892601,44.2850685,2341.48999,15.1886997,1728,46.2069855,214.8409424,4930.749512,436.8065796,7
83.84077,28.29705,0.5964205,0.180435,102.9101868,257.8525085,5.473372,2.4911284,12.3689804,3.6162622,44.7755699,42.1143761,2342.969971,11.1802998,2581,16.8179054,271.5911255,5338.919922,0,7
83.84796,28.29705,0.5969169,0.1797516,70.7942963,229.6382904,5.5121484,1.8369632,12.4755688,3.7421463,43.8376465,43.1359329,2343.100098,11.9266005,2580,11.7527885,48.2704887,5190.664063,0,7
83.85515,28.29705,0.5924137,0.1674089,64.7452087,221.6278534,5.5008302,2.0302827,12.6694584,3.5137029,44.0048447,42.0356674,2341.860107,13.6028996,2580,35.1387901,154.1988525,4625.203125,517.8803101,7
83.86235,28.29705,0.6028967,0.1660494,59.5156555,215.4374847,5.5268455,1.8947538,12.7544155,3.4187489,43.0800934,43.881424,2339.189941,14.3428001,2580,25.7571774,193.0693207,4094.764648,417.8516541,7
83.86954,28.29705,0.6017027,0.1688001,64.0814514,216.0797272,5.5725303,2.0346174,11.5467539,3.5181487,42.68367,44.8969841,2335,17.4221001,2580,26.446352,154.5158691,3574.588867,0,7
83.87673,28.29705,0.6035379,0.1703758,67.1731033,201.6795349,5.5568638,2.0523813,11.0762806,3.5445652,42.3004951,44.4352837,2329.310059,18.3677006,2580,45.4430389,154.8114777,2974.237549,0,4
83.88393,28.29705,0.6012856,0.1664222,60.8403664,198.9772491,5.4833508,1.8857914,11.9713869,3.3947971,42.6568336,44.2326317,2322.209961,16.4095993,2580,50.6304665,304.6203003,2416.52124,134.1640778,11
83.89112,28.29705,0.6100829,0.167004,50.1576767,196.4099731,5.5464859,1.8389974,11.3646526,3.4605374,41.9450607,45.332325,2313.530029,14.6963997,2580,32.4203186,291.3092957,1839.110718,283.0194397,4
83.89831,28.29705,0.616881,0.1523502,40.7481842,171.5233154,5.5374923,1.8236991,12.0948009,3.2012067,42.8545113,43.4422493,2303.399902,15.0748997,2580,13.6283884,293.4590149,1567.560913,108.1665421,4
83.90551,28.29705,0.6151764,0.1538716,43.4818077,178.1761932,5.4894843,1.9373164,11.1178675,3.3599799,42.7117653,44.6854477,2292.060059,15.0697002,2580,4.552371,198.4349518,1327.944336,721.2489014,4
83.9127,28.29705,0.695349,0.1756455,61.4205399,180.6963806,5.4653215,2.1123593,11.0892715,3.4333193,43.7070694,43.9407349,2279.280029,14.2489004,2580,17.0844479,145.0079803,721.3585815,1382.931641,4
83.91989,28.29705,0.6974717,0.1511636,55.7076645,171.4901428,5.5454497,1.9000019,11.694253,3.1224332,43.5436363,44.6746902,2265.570068,11.6089001,3278,29.1841545,267.8470459,340.0516968,948.6832886,4
83.92708,28.29705,0.6832964,0.1406137,50.1861877,157.2513733,5.5979986,1.8974508,12.8332262,2.9277046,44.500721,41.3215218,2250.689941,10.6555004,3362,20.5377007,265.5028381,0,284.6049805,10
83.93428,28.29705,0.6690531,0.1408443,41.674736,174.164917,5.6959786,1.8862536,13.6824837,2.9261987,45.0290985,41.387989,2247.229981,13.3059998,3298,34.1455994,167.8557281,170.0258484,323.1098938,11
83.94147,28.29705,0.6664383,0.1514555,48.1900024,197.4074249,5.626555,1.895637,12.9512892,2.9960148,44.9323997,41.3666382,2247.229981,12.9609003,2928,31.4012012,108.4349518,240.4528656,941.5412598,11
83.94866,28.29705,0.6644338,0.1630712,51.88134,183.1549835,5.6146178,1.8862242,12.9712973,3.1033344,46.0539169,40.9568863,2247.229981,14.4833002,2403,28.7530937,353.853363,760.3787231,1399.428467,4
83.95586,28.29705,0.6535287,0.1491637,44.7326508,184.506485,5.6210527,1.8200259,12.2670574,3.065254,45.8938179,40.4951363,2247.229981,14.5614004,2523,22.9296989,10.8640594,1327.944336,876.1849365,4
83.96305,28.29705,0.6403632,0.1516912,58.2245445,195.9418182,5.60326,1.8421934,11.9097376,3.1615651,46.4569511,41.4032402,2247.229981,17.9500999,2610,29.2212906,117.7184982,1700.258545,426.380127,11
83.97024,28.29705,0.653371,0.1636495,66.9657898,185.6328888,5.5801749,2.2374108,11.4193611,3.3525977,47.2963448,40.9022293,2247.229981,17.9829006,2121,18.7107468,236.1130371,2164.075684,120,11
83.97744,28.29705,0.6669527,0.1579318,63.3167191,193.8140259,5.6315608,2.1193047,11.4873114,3.3118441,46.0409164,40.3311462,2247.229981,14.5924997,1613,56.3709564,272.2394714,2688.344727,637.8087769,4
83.98463,28.29705,0.6642558,0.1674063,57.6240883,172.4530182,5.5217886,2.2088099,11.1700449,3.4580832,46.8021317,41.1571121,2247.229981,11.7825003,1563,18.2628822,7.3057594,3234.962402,1243.100952,7
83.99182,28.29705,0.6594602,0.1686649,76.5231323,203.4191132,5.5746021,2.2510602,10.036108,3.3517425,47.234127,42.7251244,2247.229981,12.1049995,1962,22.8302555,355.4260864,3340.477783,810.5553589,4
83.99902,28.29705,0.6387982,0.163563,57.1480598,163.9793701,5.4927101,2.1127954,10.3074894,3.3354654,46.9680519,41.2861099,2186.379883,10.9115,2206,43.6978798,252.3607788,3574.588867,408.0441284,4
84.00621,28.29705,0.6429025,0.1569443,65.6047974,176.4868774,5.5883436,1.9117168,10.0740414,3.3163412,48.4558449,40.984417,2186.379883,10.2147999,2593,31.4072208,287.1895752,3914.289063,715.6116333,4
84.0134,28.29705,0.650016,0.162857,82.0299911,206.8577423,5.6212873,2.1978695,9.8853626,3.4851334,48.1169586,41.1604042,1937.689941,11.6062002,3006,40.1696815,156.8762054,4334.825684,1376.408325,4
84.02059,28.29705,0.6645373,0.1690134,82.4272308,214.2987366,5.5523715,2.2826276,9.7190828,3.6430111,48.2655449,41.1048355,1938.209961,14.0635996,2990,33.1412315,197.9691467,4809.057129,2047.486206,4
84.02779,28.29705,0.6752976,0.1706432,79.761116,209.2233276,5.5141959,2.2592604,9.6112957,3.6529982,48.7248192,40.8755226,1942.660034,19.1608009,2977,11.7388344,136.6365814,5289.962891,2757.716553,4
84.03498,28.29705,0.6849341,0.1712238,77.3374252,202.4968872,5.4893627,2.2189755,9.5432463,3.6239426,49.253521,40.6180687,1950.75,17.0415993,3391,14.8390198,60.5928116,5072.358887,2852.367432,4
84.04217,28.29705,0.6941359,0.1713047,75.5975723,196.5332031,5.4701953,2.1832108,9.5098143,3.5867388,49.7660675,40.3589134,1962.479981,11.6676998,3225,27.6393509,276.4415894,4492.030273,2716.615479,11
84.04937,28.29705,0.7038175,0.1721751,75.0644913,193.6998749,5.4501991,2.181941,9.517765,3.5786223,50.173851,40.1434555,1977.189941,10.0114002,3263,27.8302784,293.9162598,3877.185791,2700,10
84.05656,28.29705,0.7145495,0.176072,77.1756516,205.4066467,5.4447031,2.3147714,9.4247379,3.6596344,50.2661858,40.2765656,1990.930054,8.2397299,3662,41.0195084,230.0882568,3176.344971,2352.275391,7
84.06375,28.29705,0.6945332,0.168295,69.1888809,187.4619293,5.3558512,1.9987811,9.5689726,3.5204258,50.7865677,40.1281586,1990.930054,7.7718201,3488,35.5112343,88.6521149,2527.615967,2001.249634,10
84.07095,28.29705,0.6557024,0.1621663,62.2567139,150.2524719,5.3805342,1.9550912,9.7799463,3.3797729,50.4455185,38.4270096,1990.930054,8.3473902,3361,19.204668,68.0704117,1877.996826,1812.208618,4
84.07814,28.29705,0.6552988,0.1636788,62.6647148,154.4131012,5.307385,2.0349548,9.71595,3.328625,50.5465698,39.6109734,1990.930054,10.5962,2898,27.0638695,104.2645111,1202.264282,1806.239136,11
84.08533,28.29705,0.6783651,0.1600887,67.8050003,167.045517,5.3989997,2.1743233,9.4193811,3.2330914,50.5403748,39.0122147,1990.930054,11.4884996,2662,26.6001091,13.5704346,380.1893616,1641.249512,4
84.09253,28.29705,0.6759608,0.1636567,88.9006805,198.0691071,5.6203799,2.8740873,9.7298594,3.1376595,51.6623116,38.4711914,1990.930054,11.3572998,2839,34.1221466,27.6759109,170.0258484,1106.345337,11
84.09972,28.29705,0.6712431,0.168941,85.901123,167.1840057,5.5314655,2.2890882,9.2180214,3.4112694,51.7680626,38.7210617,1990.930054,13.6265001,2656,46.7664108,47.8783684,850.1292725,713.0918579,4
84.10691,28.29705,0.6531318,0.1744152,89.8041534,180.6513977,5.5046439,2.4359021,9.4374781,3.5291049,52.7758026,38.1009979,1990.930054,14.4182997,2676,28.1044998,30.1916237,1530.232666,150,11
84.1141,28.29705,0.641436,0.1758103,96.005455,192.8047485,5.5099406,2.5089099,9.6865749,3.6089947,52.9283752,38.0241241,1990.930054,17.7761002,2155,44.1328926,74.7014084,2210.335938,391.1521301,4
84.1213,28.29705,0.6320863,0.1759495,102.1126328,199.7659149,5.5316224,2.5666158,9.790493,3.6556551,53.0635147,37.9470863,1990.930054,12.3415003,1786,35.990303,206.4170074,2890.439453,335.4101868,4
84.12849,28.29705,0.6243027,0.1755107,107.7778931,203.7132874,5.5631905,2.6131897,9.8097382,3.6820195,53.1906738,37.880291,1990.930054,11.2580996,2148,31.3312111,164.8141632,3740.568604,254.5584412,4
84.13568,28.29705,0.6174008,0.1751056,113.0340042,205.3770447,5.6102805,2.6512513,9.7614241,3.6929753,53.2673378,37.8893509,1990.930054,11.665,2551,39.4028168,164.8988953,4414.12793,30,4
84.14288,28.29705,0.6110168,0.1745849,118.1822052,206.2864075,5.6581807,2.6889596,9.6881313,3.7008033,53.3791161,37.8686218,1990.930054,13.4979,2781,42.5283546,214.5625305,5072.358887,424.2640686,4
84.15007,28.29705,0.6049307,0.1738888,123.3859253,206.9048157,5.7035279,2.7293301,9.6003847,3.7083066,53.5397072,37.7944717,1990.930054,11.5474005,3032,16.8515091,227.2457428,5735.695313,720,4
84.15726,28.29705,0.5989836,0.1730113,128.7534485,207.4151917,5.7460494,2.7740254,9.4999714,3.7157879,53.747921,37.6638489,1990.930054,9.6606197,2908,27.7583771,254.7448883,6402.55127,483.7354736,4
